Player Name	Player Level	Outcome	Ship Name	Ship Level	Ship Strength	Ship XP	Officer One	Officer Two	Officer Three	Hull Health	Hull Health Remaining	Shield Health	Shield Health Remaining	Location	Timestamp
TojlathHD	66	DEFEAT	U.S.S. ENTERPRISE-D	60	2829197568	0	SNW Christopher Pike	Kathryn Janeway	SNW M'Benga	2306617541	0	2158204705	0	Intello	3/22/2026 10:57:32 AM
Jimbob1325	64	VICTORY	U.S.S. ENTERPRISE-D	50	2670171904	0	Christopher Pike	Marlena Moreau	Grace Chen	2190937807	418315407	2054736072	0	Intello	3/22/2026 10:57:32 AM

Reward Name	Count

Fleet Type	Attack	Defense	Health	Ship Ability	Captain Maneuver	Officer One Ability	Officer Two Ability	Officer Three Ability	Officer Attack Bonus	Damage Per Round	Armour Pierce	Shield Pierce	Accuracy	Critical Chance	Critical Damage	Officer Defense Bonus	Armour	Shield Deflection	Dodge	Officer Health Bonus	Shield Health	Hull Health	Impulse Speed	Warp Range	Warp Speed	Cargo Capacity	Protected Cargo	Mining Bonus	Debuff applied	Buff applied
Player Fleet 1	411338272	185448208	2232411136	Galaxy Class	Prepared For Anything	Quick Thinker	Bend the Rules	Fight for Peace	6.5	344773440	3667329	3667329	42934123	0.22	3.15	6.5	2569220	31976361	2544062	6.5	2158204705	2306617541	188	1184	480	4128750	0	1	NO	NO
Enemy Fleet 1	384607968	162726976	2122836992	Galaxy Class	Teaching Moments	Advanced Training	No Fear	Energy Absorber	6.5	323557664	3353646	3353646	39358741	0.22	4.15	6.5	2217604	28134032	2193758	6.5	2054736072	2190937807	167	1045	319.09	3371690	0	1	NO	NO

Round	Battle Event	Type	Attacker Name	Attacker Alliance	Attacker Ship	Attacker - Is Armada?	Target Name	Target Alliance	Target Ship	Target - Is Armada?	Hyperthermic Decay %	Hyperthermic Stablizer %	Critical Hit?	Hull Damage	Shield Damage	Mitigated Damage	Mitigated Isolytic Damage	Mitigated Apex Barrier	Total Damage	Total Isolytic Damage	Ability Type	Ability Value	Ability Name	Ability Owner Name	Target Defeated	Target Destroyed	Charging Weapons %
23	332	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2009234	8036936	28865870	101153976	23737458	48462566	115340908	--	--	--	--	--	--	--
23	333	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1920615	7682458	27592710	96692472	22690492	46325073	110253674	--	--	--	--	--	--	--
23	334	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1777178	7108714	25532018	89471240	20995910	42865402	102019658	--	--	--	--	--	--	--
23	335	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10630754	42523016	107459664	297298752	61401772	178765562	340548396	--	--	--	--	--	--	--
23	336	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9518622	38074488	96217808	266196944	54978248	160064066	304922044	--	--	--	--	--	--	--
23	337	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8218114	32872454	118066392	413737216	97090296	198220256	471764216	--	--	--	--	--	--	--
23	338	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8810484	35241936	126576736	443559840	104088672	212508184	505769484	--	--	--	--	--	--	--
24	340	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2170143	8680571	21936618	60690020	12534445	36492874	69518923	--	--	--	--	--	--	--
24	341	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2130819	8523274	21539114	59590284	12307314	35831602	68259203	--	--	--	--	--	--	--
24	342	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2178449	8713797	22020584	60922324	12582422	36632555	69785021	--	--	--	--	--	--	--
24	343	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2368807	9475230	23944794	66245856	13681904	39833594	75882997	--	--	--	--	--	--	--
24	344	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2340470	9361879	23658348	65453372	13518231	39357074	74975226	--	--	--	--	--	--	--
24	345	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2404806	9619224	24308684	67252592	13889828	40438946	77036188	--	--	--	--	--	--	--
24	346	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1864890	7459560	26792138	93887048	22032152	44981001	107054787	--	--	--	--	--	--	--
24	347	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2036082	8144329	29251588	102505640	24054648	49110143	116882144	--	--	--	--	--	--	--
24	348	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1960030	7840119	28158972	98676808	23156150	47275764	112516315	--	--	--	--	--	--	--
24	349	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1807752	7231010	25971264	91010480	21357118	43602847	103774777	--	--	--	--	--	--	--
24	350	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2006768	8027070	28830436	101029808	23708318	48403076	115199324	--	--	--	--	--	--	--
24	351	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1981300	7925200	28464552	99747648	23407440	47788799	113737341	--	--	--	--	--	--	--
25	353	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2257289	9029156	22921968	63267004	13037790	38042412	72470795	--	--	--	--	--	--	--
25	354	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2187296	8749185	22211214	61305252	12633521	36862812	70223656	--	--	--	--	--	--	--
25	355	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2030723	8122891	20621266	56916832	11729174	34224057	65196829	--	--	--	--	--	--	--
25	356	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2265776	9063102	23008144	63504864	13086807	38185436	72743257	--	--	--	--	--	--	--
25	357	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	1928809	7715235	19586368	54060404	11140534	32506489	61924861	--	--	--	--	--	--	--
25	358	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2097591	8390364	21300290	58791008	12115396	35350998	67343651	--	--	--	--	--	--	--
25	359	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1931019	7724074	27742180	97216256	22813406	46576016	110850919	--	--	--	--	--	--	--
25	360	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2020655	8082619	29029950	101728960	23872386	48738037	115996533	--	--	--	--	--	--	--
25	361	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1895303	7581211	27229066	95418168	22391454	45714555	108800647	--	--	--	--	--	--	--
25	362	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1971584	7886338	28324974	99258528	23292660	47554463	113179621	--	--	--	--	--	--	--
25	363	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1810069	7240277	26004548	91127120	21384490	43658728	103907776	--	--	--	--	--	--	--
25	364	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2003802	8015209	28787836	100880520	23673288	48331556	115029099	--	--	--	--	--	--	--
26	366	battle_action_type_{0}	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	1163243	--	--	--	--
26	367	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2080430	8321722	21029772	58181128	12016278	34984280	66645050	--	--	--	--	--	--	--
26	368	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2412931	9651726	24390818	67479824	13936759	40575581	77296477	--	--	--	--	--	--	--
26	369	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2310542	9242169	23355830	64616420	13345373	38853816	74016518	--	--	--	--	--	--	--
26	370	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2295722	9182888	23206020	64201956	13259773	38604599	73541760	--	--	--	--	--	--	--
26	371	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2112944	8451774	21358428	59090396	12204071	35531020	67686593	--	--	--	--	--	--	--
26	372	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2265279	9061118	22898294	63350604	13083941	38092679	72566557	--	--	--	--	--	--	--
26	373	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2042289	8169155	29340754	102818104	24127974	49259845	117238431	--	--	--	--	--	--	--
26	374	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1991819	7967276	28615676	100277232	23531714	48042518	114341199	--	--	--	--	--	--	--
26	375	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1853705	7414818	26631440	93323920	21900004	44711208	106412679	--	--	--	--	--	--	--
26	376	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2036347	8145389	29255396	102518984	24057780	49116537	116897359	--	--	--	--	--	--	--
26	377	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2019457	8077828	29012740	101668648	23858234	48709144	115927763	--	--	--	--	--	--	--
26	378	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1921878	7687510	27610856	96756056	22705414	46355538	110326176	--	--	--	--	--	--	--
26	379	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10644133	42576528	107594896	297672864	61479040	178990525	340976936	--	--	--	--	--	--	--
26	380	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9478442	37913768	95811656	265073280	54746172	159388406	303634912	--	--	--	--	--	--	--
26	381	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8460974	33843896	121555472	425963904	99959496	204078034	485705708	--	--	--	--	--	--	--
26	382	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8365984	33463936	120190784	421181664	98837264	201786880	480252752	--	--	--	--	--	--	--
27	384	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2065299	8261195	20972374	57885924	11928881	34806773	66306900	--	--	--	--	--	--	--
27	385	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2200007	8800027	22340286	61661504	12706936	37077026	70631734	--	--	--	--	--	--	--
27	386	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2071144	8284577	21031732	58049756	11962643	34905286	66494566	--	--	--	--	--	--	--
27	387	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	1916377	7665510	19460130	53711976	11068732	32296979	61525746	--	--	--	--	--	--	--
27	388	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2030729	8122917	20621332	56917016	11729212	34224166	65197040	--	--	--	--	--	--	--
27	389	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2097024	8388096	21294532	58775116	12112122	35341442	67325448	--	--	--	--	--	--	--
27	390	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1988652	7954609	28570178	100117792	23494300	47966133	114159398	--	--	--	--	--	--	--
27	391	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1883618	7534472	27061194	94829896	22253408	45432718	108129870	--	--	--	--	--	--	--
27	392	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1973338	7893351	28350164	99346800	23313374	47596753	113280274	--	--	--	--	--	--	--
27	393	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2082903	8331614	29924250	104862832	24607802	50239467	119569934	--	--	--	--	--	--	--
27	394	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1748316	6993265	25117368	88018192	20654928	42169250	100362819	--	--	--	--	--	--	--
27	395	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1920936	7683746	27597332	96708672	22694294	46332834	110272146	--	--	--	--	--	--	--
28	397	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2064744	8258978	20871212	57742460	11925679	34720507	66142566	--	--	--	--	--	--	--
28	398	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2346924	9387697	23723592	65633876	13555511	39465611	75181989	--	--	--	--	--	--	--
28	399	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2147074	8588298	21703434	60044892	12401205	36104958	68779945	--	--	--	--	--	--	--
28	400	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	2300803	9203213	23257382	64344056	13289122	38690044	73704532	--	--	--	--	--	--	--
28	401	Shield Depleted	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
28	402	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11331754	0	22909126	63380568	13090129	38110698	72600879	--	--	--	--	--	--	--
28	403	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11698894	0	23651364	65434052	13514240	39345455	74953095	--	--	--	--	--	--	--
28	404	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1988696	7954786	28570814	100120024	23494822	47967200	114161942	--	--	--	--	--	--	--
28	405	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1977542	7910168	28410564	99558456	23363042	47698158	113521614	--	--	--	--	--	--	--
28	406	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2041290	8165161	29326408	102767832	24116176	49235759	117181108	--	--	--	--	--	--	--
28	407	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1992231	7968922	28621590	100297952	23536578	48052447	114364826	--	--	--	--	--	--	--
28	408	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1955582	7822329	28095076	98452904	23103606	47168490	112261007	--	--	--	--	--	--	--
28	409	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1820986	7283945	26161390	91676728	21513466	43922047	104534468	--	--	--	--	--	--	--
29	411	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10716093	0	21763622	60069848	12378935	36119966	68808532	--	--	--	--	--	--	--
29	412	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11120164	0	22584262	62334904	12845707	37481940	71403097	--	--	--	--	--	--	--
29	413	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10044323	0	20399304	56304192	11602924	33855678	64495065	--	--	--	--	--	--	--
29	414	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11051114	0	22444026	61947836	12765942	37249198	70959720	--	--	--	--	--	--	--
29	415	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10513076	0	21351310	58931828	12144416	35435673	67504957	--	--	--	--	--	--	--
29	416	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11134188	0	22612742	62413512	12861906	37529207	71493141	--	--	--	--	--	--	--
29	417	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1792196	7168783	25747768	90227280	21173328	43227621	102881734	--	--	--	--	--	--	--
29	418	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1985946	7943782	28531294	99981536	23462324	47900851	114004031	--	--	--	--	--	--	--
29	419	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1868395	7473579	26842490	94063496	22073560	45065538	107255982	--	--	--	--	--	--	--
29	420	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1774931	7099726	25499736	89358112	20969364	42811205	101890664	--	--	--	--	--	--	--
29	421	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1821578	7286310	26169886	91706504	21520452	43936311	104568419	--	--	--	--	--	--	--
29	422	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1827257	7309030	26251486	91992448	21587554	44073307	104894468	--	--	--	--	--	--	--
29	423	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	45757220	0	92506240	255928480	52857480	153889648	293159772	--	--	--	--	--	--	--
29	424	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	51830164	0	104783760	289895584	59872776	174314036	332068248	--	--	--	--	--	--	--
29	425	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8918085	35672340	128122608	448976960	105359896	215103525	511946364	--	--	--	--	--	--	--
29	426	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8926133	35704532	128238224	449382112	105454968	215297629	512408340	--	--	--	--	--	--	--
30	428	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11650117	0	23552752	65161232	13457894	39181409	74640586	--	--	--	--	--	--	--
30	429	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	12064415	0	24390328	67478472	13936479	40574766	77294928	--	--	--	--	--	--	--
30	430	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11289652	0	22824010	63145084	13041494	37969102	72331138	--	--	--	--	--	--	--
30	431	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11598839	0	23449084	64874420	13398659	39008951	74312051	--	--	--	--	--	--	--
30	432	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10137684	0	20495104	56701912	11710772	34094828	64950644	--	--	--	--	--	--	--
30	433	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10960017	0	22157594	61301372	12660709	36860480	70219212	--	--	--	--	--	--	--
30	434	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	1820290	7281160	26151386	91641680	21505238	43905251	104494503	--	--	--	--	--	--	--
30	435	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2031016	8124065	29178808	102250592	23994798	48987954	116591325	--	--	--	--	--	--	--
30	436	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	2011275	8045102	28895200	101256752	23761576	48511807	115458098	--	--	--	--	--	--	--
30	437	Shield Depleted	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	YES	--	--
30	438	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8943724	0	25698190	90053552	21132558	43144385	102683639	--	--	--	--	--	--	--
30	439	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8825032	0	25357150	88858448	20852110	42571818	101320922	--	--	--	--	--	--	--
30	440	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8842814	0	25408242	89037496	20894124	42657595	101525081	--	--	--	--	--	--	--
31	442	battle_action_type_{0}	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	3247415	--	--	--	--
31	443	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9715116	0	19730708	54458800	11222634	32746044	62381214	--	--	--	--	--	--	--
31	444	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9768556	0	19839242	54758364	11284366	32926171	62724357	--	--	--	--	--	--	--
31	445	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11292946	0	22935170	63303444	13045300	38064324	72512536	--	--	--	--	--	--	--
